text,label
Teknofest Nedir : Abd ve Fransız Uçakları ile Abd ve Fransadan Alınan Uçak Parçaları'nın Türkiye'de Birleştirilerek Üzerine Türkiye Bayrağı Basılan Sözde Yerli ve Milli Uçaklar Artı 3. Havalimanının Reklamı... https://t.co/uOfaHm9ktX,-1
"#TEKNOFEST #MilliTeknolojiHamlesi @teknofestist @T3Vakfi gittik, gördük..... https://t.co/DzEwKPxZLU",0
Uçuyorsun yine göklerde... STAR⭐️🌟 @edisgorgulu Teknofest İstanbul’da bir Yıldız parladı. https://t.co/Mt0Nv2zH0g,1
#emek #alınteri #ekonomi #rızık #şükür #MilliTeknolojiHamlesi #TEKNOFEST https://t.co/zYZ0EgmPgk,1
"Başkanımız @RT_Erdogan önderliğinde Uzay, Havacılık ve Teknoloji Festivali #TEKNOFEST'teyiz.
Festival boyunca teknolojinin liderleriyle bir araya gelen gençlerimizin, hayalleri ve tutkuları daha da artıyor. #MilliTeknolojiHamlesi ile ülkemizin ilerlemesinde dev bir adım atılıyor. https://t.co/u0keZx3w7T",1
"Gençlerimizle birlikte Türkiye'nin ilk havacılık, uzay ve teknoloji festivali #TEKNOFEST 'e katılım sağladık.
#MilliTeknolojiHamlesi 
#GSBGM https://t.co/KpBXFo4vXr",0
"Yerli ve milli teknoloji hamlesinin sembolü olan, bütün evlatlarımız için daha güçlü geleceği tesis ve teşvik etmek üzere tertip edilen  #TEKNOFEST’e emeği geçenleri kutluyorum. https://t.co/UXBZl5c1LM",1
"Niğde Ömer Halisdemir Üniversitesi İnsansız Hava Aracı #HUMA ilk görevini başarıyla tamamladı. #TyanaTeam'i  #TEKNOFEST te ziyaret ettik, Allah yollarını açık etsin... @karmuhsin @nohu_biltek @nigdeohuiha @ohuelektromobil https://t.co/a3o3xo2EMg",0
#TEKNOFEST te Bahçeşehir Koleji Fen ve Teknoloji Lisesi robotik takımı @FRC_Integra3646 ya ziyaretçilerden büyük ilgi var... Yaptıkları işleri gururla anlatıyorlar.. https://t.co/HFUTOxnVzi,0
İstanbul #TEKNOFEST’de “alçak irtifa roket fırlatma” yarışmasında 3. olan Biga Fen Lisesi MAVERA TAKIMI ndaki kardeşlerimizi ve öğretmen arkadaşlarımızı tebrik ediyorum.👏 #MilliTeknolojiHamlesi @teknofesT3 @teknofestist @Selcuk https://t.co/pjcUtDP5Z2,0
#TEKNOFEST Roket Yarışmalarında Türkiye Birinciliğini alan #SelçukRoket Takımı’nı tebrik ediyorum. https://t.co/u7MuNbBuVo,0
"Cumhurbaşkanımız Sn @RT_Erdogan ‘ın teşrifleri ile ülkemizi 2023, 2053 ve 2071 hedeflerimize ulaştıracak geleceğimizin teminatı gençlerimizle #TEKNOFEST’ te bir araya geldik.

 #MilliTeknolojiHamlesi https://t.co/K3lIHJGH8E",0
@minnakanasi Teknofest'e belirli noktalardan ring seferlerimiz düzenlenmektedir. Anlık olarak saha görevlilerimizden destek alabilirsiniz.,0
"Repost teknofestist Geleceğin teknolojisini #TEKNOFEST'in genç ziyaretçileri üretecek! 👩🏻‍🎓👨🏻‍🎓
#MilliTeknolojiHamlesi💫
t3vakfi 
@istanbulbld @ İGA İstanbul Yeni Havalimanı https://t.co/WIpKaVv5bE",0
ahh ah teknofest edis konserini kaçırmak nasıl bir duygu siz bilir misiniz,0
"Selçuklu Gençlik Meclisi üyesi kardeşimiz Bekir Köle ve takım arkadaşları Teknofest Roket Yarışması’nda Türkiye birincisi oldu.

Bekir Köle ve Selçuk Roket Takımı’nı tebrik ederim.
Gururumuzsunuz! 😎 https://t.co/qGV2AB3T7O",0
"Cumhurbaşkanımız Sayın @RT_Erdogan'ın
#MilliTeknolojiHamlesi 'nde konuşmaları

""Türkiye hedefsiz bir ülke olamaz""

“Millî teknoloji hamlemizin başarısı, teknoloji üreten toplum hâline dönüşmemizle mümkündür”
Büyük,güçlü ve söz sahibi Türkiye için #MilliTeknolojiHamlesi
#TEKNOFEST https://t.co/KaiSvnkA43",1
"Türkiye’nin ilk havacılık, uzay ve teknoloji festivali “TEKNOFEST İstanbul”, uluslararası kamuoyunun da ilgisini çekti
https://t.co/nP5zVgKIUH",0
"Balıkesirli Gençlerimiz, kafileler halinde Teknofest’te...
#Teknofestİstanbul
@kasapoglu 
@hamzayerlikaya 
@sinanaksu https://t.co/bdMFew6add",0
"Türkiye'nin ilk havacılık, uzay ve teknoloji festivali olan TEKNOFEST'te 3.gün etkinlikleri devam ediyor. Başkan Erdoğan, TEKNOFEST festivalinin gerçekleştirildiği İstanbul Yeni Havalimanı'na pilot kıyafeti giyip F-16'lar eşliğinde geldi.  https://t.co/aSTgJOKAil @yigitbulutt",0
"İlk kez yapılan Teknofest katılımcı sayısının yüksekliğiyle gelecek için ümit verici. Eksiklerin giderilmesiyle ki, bunları yazmak ve düzeltilmesini sağlamak bizim görevimiz. Her geçen yıl çok daha iyi olacak.",0
Antalya'da İstanbul'a sadece 1 günlük için gelmek çılgıncaydı. Kabul ediyorum ama teknofest bütün yorgunluğuma değdin🤗🤗😝,1
Başkomutanımız @RT_Erdogan ve izinden giden Asım'ın Nesli... #TEKNOFEST 🇹🇷🚀 https://t.co/wVKAwiSNle,1
"İnanıyorum yarınlar daha güzel olacak İnşaallah. 

#TEKNOFEST https://t.co/mCEa7O3vrw",1
"#15TEMMUZ #TEŞEKKÜRLER 
#TEKNOFEST @Selcuk #TEŞEKKÜRLER @trtworld

https://t.co/pmOw2vN4Su",1
"Muhteşem organizasyon, emeği geçen herkese teşekkürler, tüm etkinlikler mükemmel. #TEKNOFEST",1
"Teknofest te helikopterler harmandalı oynamış 🙄 alem uzayda, yapay zeka peşinde, robot 🤖 yapıyor...",0
"Hayallerinizi, rüyalarınızı kaptırmayın. Fikirlerinizi küçümsemeyin, açıklamaktan çekinmeyin.  Haydi gençler ! #TEKNOFEST https://t.co/q89Iloci03",0
"Türkiye'nin ilk havacılık,uzay ve teknoloji festivali #TEKNOFEST'e gençlerimiz ile birlikte katılım sağladık.

#MilliTeknolojiHamlesi
#GSBGM
#Teknofestİstanbul https://t.co/AsdW25Qz6g",0
Teknofest'in son günündeki gösterimiz yarın 16.00'da başlayacaktır. #TürkYıldızları #Teknofest #İstanbul #igairport https://t.co/4mgyWccWEG,0
"🚀 ✈️👫 Ayakları yere basmayan festivaldeyiz  #TEKNOFEST @teknofestist @t3vakfi 🚀 ✈️👫
#MilliTeknolojiHamlesi 💫 https://t.co/q5H2rwhbD9",0
"@iletisim @RT_Erdogan Cumhurbaşkanı @RT_Erdogan, İstanbul #TEKNOFEST'te düzenlenen törene katıldı: 

Milli Teknoloji Hamlesi doğrultusundaki tüm çalışmaları, Cumhurbaşkanlığı ve ilgili tüm kurumlar olarak sivil toplum kuruluşlarıyla birlikte desteklemekte kararlıyız.

https://t.co/FiUovil5B8",1
"Teknofest de komşu ilçe bağcılar dan tekerlekli sandalye basketbol takım antrenörü bitlisli hemşehrimiz Emrah Elban bey ile karşılaştık. Tanıdık sima göremedim başka. 
:) — keyifli hissediyor",0
@iettdestek Valla #TEKNOFEST deyiz. Ümraniye görevli servisini bekliyoruz. Ama ne gelen var ne giden😬,0
Fuarda devrim yaparak #TEKNOFEST teknoloji fuarına yapan bir TÜRKİYE’ye geldik. 🇹🇷 🇹🇷 🇹🇷 🇹🇷 🇹🇷,0
teknofest günleri bitti mi yarın var mi acaba,0
Nerdeyse bütün etkinlikler istanbul da.#istanbulda yaşarsın amma öyle hızlı yaşarsın ki hiçbirine gidemezsin.Zalımsın istanbul 😣 #TEKNOFEST,0
Haydi #TEKNOFEST yolcusu kalmasın...,1
"Teknofest'e giden tayfa üçe ayrılır
-Tayyipi görmek isteyenler
-Edisi görmek isteyenler
-Militarist ruha sahip olup solotürkü görmek isteyenler",-1
#SoloTürk Pilotlarımız Gurur Kaynağımız #TEKNOFEST #EğitimdeMarkaŞehirAltınordu https://t.co/Nx6kjAUobU,1
"Teknofest fikri iyi güzel de organizasyon eksikliğinden mağdur oluyoruz. İki saat yol , trafik, araba park etme , otobüs le tekrar bir yol..",-1
"Sayın Cumhurbaşkanımız...
#TEKNOFEST https://t.co/KAUnRF2vWU",0
Ülkü Ocakları zeytinburnu ilçe başkanlığı olarak 3.Havalimanında düzenlenen yerli ve milli hava araç gereçlerinin sergilendiği teknofest etkinliğine katılarak milli silahlarımızı ve teknolojik gelişmeleri genç ülküdaşlarımızla inceledik.Emeği geçenlerden Allah razı olsun. https://t.co/QZOGnTxbUa,1
"Teknofest'in 3. gününü de yoğun bir katılım ile geride bıraktık. Standımızdan canlı yayın yapan sta rgazetesi ekibine teşekkür ederiz.
#MilliTeknolojiHamlesi… https://t.co/kqwB4ogux6",1
Helikopterlere harmandalı oynatmak neyin kafası arkadaş?? #teknofest,-1
"İşte #GüçlüTürkiye işte #Teknofest Anlatmaya Gerek Yok ... Ülkemizle Ne Kadar Gurur Duysak Azdır...Gençlerimizle Beraber Gerçekleşen Bu Yükselişin Göstergesini #TEKNOFEST e Görmek Mutluluk Verici ...Teşekkürler @RT_Erdogan @tcbestepe 
#GüçlüTürkiye
#EğitimdeMarkaŞehirAltınordu https://t.co/634INzi6ux",1
"Teknofest @teknofestist yarın da ziyaretçilerini bekliyor olacak, kaçırmayın! https://t.co/u90624Vr38",0
"#TEKNOFEST gençlere ilham veriyor! 🧑🏻🧓

#MilliTeknolojiHamlesi 💫

@gencliksporbak

📍İstanbul Yeni Havalimanı
@T3Vakfi
@istanbulbld https://t.co/UCzZxhTvel",1
"İşte #GüçlüTürkiye işte #Teknofest Anlatmaya Gerek Yok ... Ülkemizle Ne Kadar Gurur Duysak Azdır...Gençlerimizle Beraber Gerçekleşen Bu Yükselişin Göstergesini #TEKNOFEST e Görmek Mutluluk Verici ...
#GüçlüTürkiye
#EğitimdeMarkaŞehirAltınordu https://t.co/QTM4Kx192i",1
TEKNOFEST heyecanı devam ediyor https://t.co/vq9GQpjRfC,0
Fatih Kent Konseyi Gençlik Meclisi olarak İstanbul 3. Havalimanı'nda düzenlenen #TEKNOFEST 'e katılım sağladık. https://t.co/Pdq1oofmwS,0
"Teknofest'deki 3 günlük danışmanlık görevim bitti. Biribirinden harika 30'dan fazla projeyi inceledik. Çocuklarımızın, gençlerimizin geldiği noktayı görmek çok sevindirici.  @Mikdatca  #maker #stem https://t.co/qLKrwLTq9w",1
Teknofest görülmeye değer... https://t.co/IXepV9fd0g,1
"Sn.Cumhurbaşkanımız  #TEKNOFEST'te geleceğin teknolojisini üreterek ülkemizin ve insanlığın hizmetine sunacak,güçlü Liderdir Ülksini  büyükten Lider,vatan Aşkıdır.
 #MilliTeknolojiHamlesi'ni başarıya ulaştıracak binlerce gençlerin hayallerine tanık
Olmus vizyonel bir hedeftir. https://t.co/kwfIXJX8Hj",1
Türkiye Teknoloji Takımı Vakfı tarafından #İstanbul Yeni Havalimanı yerleşkesinde düzenlenen #TEKNOFEST 3'üncü gününde de devam ediyor. Festival kapsamında Milli Teknoloji Hamlesi semineri düzenlendi. @Selcuk @teknofestist  @igairport  @T3Vakfi https://t.co/ZknEcRXmAu,0
"TEKNOFEST'in açılışında,
Selçuk Bey'le ilk canlı yayını,
ben yaptım.
Çok keyifliydi... 
@Selcuk @T3Vakfi https://t.co/shpGZ9jx6y",0
Hayalleri olmayan milletler muvaffak olamaz diyoruz. Yerli ve milli teknoloji hamlesinin sembolü olan #TEKNOFEST bütün evlatlarımız için daha güçlü geleceği ve yeni başarı hikayelerini şimdiden müjdeliyor. Bu festival Cumhurbaşkanımız @RT_Erdogan vizyonununda bir aynasıdır. https://t.co/O0YqBVRQQw,1
"Türkiye ne üretiyor diyenlere...

#MilliTeknolojiHamlesi #TEKNOFEST https://t.co/2hgYuvVZui",1
"Muğla Gökova Adile Mermerci Lisesi Havacılık ve Uzay Kulübümüzün roket takımı  ""Teknofest""  kapsamında düzenlenen roket yarışmasında  “Alçak İrtifa” kategorisinde birinci olarak ödülünü Sayın Cumhurbaşkanımız @RT_Erdogan'dan aldı. Bize bu gururu yaşatan herkese teşekkürler. https://t.co/pNgEnaAgF3",0
Bugün de şov yaptılar 😍🇹🇷 #TürkYıldızları #Teknofest  @_TurkishStars_ @teknofestist https://t.co/7FVqMrHCN9,1
"Türkiye'nin ilk havacılık, uzay ve teknoloji festivali olan TEKNOFEST'te Odamız ve Büyükşehir Belediyesi ile birlikte hazırlanan stantta sergilenen GUHEM projemiz yoğun ilgi gördü. https://t.co/TYTnCyjxFY",0
"#Altınordu #TEKNOFEST TE 
Milli Eğitim Müdürümüz Sayın Hasan ACU 
Dr.Mehmet Hilmi GÜLER Bilim Sanat Merkezimizin  Müdürü Sayın Tuncay KAYA İle #Teknofest e Katılma Hakkı Kazanan Öğrencilerimizi Ziyaret Ettiler 
#GüçlüTürkiye
#EğitimdeMarkaŞehirAltınordu https://t.co/0UCKmT64q1",0
İstanbul #TEKNOFEST ‘de ‘alçak irtifa roket fırlatma’ yarışmasında Çanakkale Biga Fen Lisesi ‘Mavera’ takımı 3.Oldu https://t.co/GX4OaV3j7H,0
Teknofest ten güzel bir sahne https://t.co/1fzfqx0sQk,1
Pendikli gençler TEKNOFEST’e İlgi gösterdi https://t.co/1NiNDPTJft,0
"#TEKNOFEST kapsamında @TurkishAirlines ve IGA'nın düzenlemiş olduğu Travel Hackathon'a BiP ile API ortağı olarak katılıyor, BiP'e katkı sağlayacak en iyi fikre @BiPMobil Özel Ödülü'nü sunuyoruz. Türkiye'nin geleceğini yazacak olan arkadaşlarımıza tam destek! https://t.co/tZDNhI523E",1
Teknofest Katılımcılarıyla Tek Tek Sizler İçin Konuştuk ! https://t.co/4uUADHpnUI,0
#Teknofest te öğrencilerimizin ayakları yere basmadı. https://t.co/hKvB0zop3y,1
"Bir sevda meselesi..
@RT_Erdogan #TEKNOFEST #Rte https://t.co/1teGpnDxDn",1
"Cumhurbaşkanımız Recep Tayyip Erdoğan’ın teşrifleri ile TEKNOFEST İSTANBUL Havacılık, Uzay ve Teknoloji Festivali'nin gerçekleştirildiği alana İlçe Başkanımız Yunus Emre SAĞLAM ile birlikte katılım sağladık.
#teknofestistanbul 
@bbismailerdem @AdilKANDEMR1 
@SaglamYunusemre https://t.co/EvLeXHtyqR",0
"Üniversitemiz öğrencileri TEKNOFEST Roket Yarışmasında Türkiye Şampiyonu oldu.
İstanbul Havacılık, Uzay ve Teknoloji Festivali (TEKNOFEST) kapsamında düzenlenen roket yarışmasında, Üniversitemizden iki öğrencinin de aralarında bulunduğu Gökova Roket Takımı Türkiye Şampiyonu oldu. https://t.co/FUKBVYvWBp",0
İSTANBUL TEKNOFEST’te MİLLİ UÇAĞIMIZ TÜRKKUŞU TANITILDI https://t.co/FmJwGCarvW,0
"@senerabdullatif Sayın Cumhurbaşkanımız ile birlikte #TEKNOFEST'te geleceğin teknolojisini üreterek ülkemizin ve insanlığın hizmetine sunacak, #MilliTeknolojiHamlesi'ni başarıya ulaştıracak binlerce gencimizin hayallerine tanık olduk. Gelecek Türkiye’nin…",1
"@cumhuriyetgzt Sayın Cumhurbaşkanımız ile birlikte #TEKNOFEST'te geleceğin teknolojisini üreterek ülkemizin ve insanlığın hizmetine sunacak, #MilliTeknolojiHamlesi'ni başarıya ulaştıracak binlerce gencimizin hayallerine tanık olduk. Gelecek Türkiye’nin…",1
TEKNOFEST İstanbul'da heyecan devam ediyor https://t.co/i13p5XsXge,0
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu https://t.co/VKOCSA40xC https://t.co/FvPQTfVz7h",0
"Teknofest Roket Yarışması’nda Türkiye birincisi olarak bizleri gururlandıran Gençlik Meclisi üyemiz,
Bekir Köle ve takım arkadaşlarını tebrik ediyorum. https://t.co/AiPr9e1oVg",0
Teknofest kapsamında ziyarette bulunan Savunma Sanayi Başkanlığı’ndan misafirlerimize Metal 3D Baskı hakkında bilgiler sunduk.. @teknofestist #teknofest https://t.co/07HO3BJK2C,0
"300.000 kişiden fazla vatandaşın ve öğrencinin ziyaret ederek dünyanın sayılı festivalleri arasına giren @teknofestist  te @TURKPATENT  uzmanları ,havalı buluşcuları  bilgilendirmeye devam ediyor.
#TEKNOFEST
#MilliTeknolojiHamlesi 
@teknofestist
#Gelecek50 https://t.co/vMFsQDC8q0",0
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu - https://t.co/9uwpeQsaE8 @UluKanal aracılığıyla",0
"HÜRKUŞ'tan akrobasi gösterisi

#TEKNOFEST İstanbul Havacılık, Uzay ve Teknoloji Festivali üçüncü gününde ziyaretçilerini ağırladı

@teknofestist #MilliTeknolojiHamlesi https://t.co/h04SFDNRza",0
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu https://t.co/1u1NI7UHX0",0
Teknolojiye doymuyoruz. Tadı damağımızda kaldı. Dönüş yolunda çektiğimiz fotoları incelerken #TEKNOFEST @teknofestist @T3Vakfi @igairport @IsmailDemirSSB @Selcuk #MilliTeknolojiHamlesi https://t.co/crxGQgtopU,1
"3-5 şarkıcı ile konserler
bil-umum palyaço gosterileri
uçaklardan gelişmiş sirk gösterileri
muhtelif çap ve ebatta kopyala - yapıştır projeler
taşıma katılımcılar güruhu
parti havasında sunumlar
nerden mi bahsediyoruz.
tabi ki de #Teknofest 'ten
#TEKNOFEST 
#Teknoloji",-1
Cumhurbaşkanımız Sayın @RT_Erdogan'ın açıkladığı 100 günlük eylem planında da yer alan GUHEM projemizin standıyla katıldığımız TEKNOFEST'te Sanayi ve Teknoloji Bakanımız Sayın @varank ile bir araya geldik. https://t.co/PFacm48xAa,0
"73 Öğrenci ve öğretmenlerimizle #Teknofest te ayaklarımız yere basmıyor.🛩️

#MilliTeknolojiHamlesi  #bizibizyapanlar
@tcmeb  @tahirbuyukakin https://t.co/SFbXylkQJl",1
"TEKNOFEST
Yeni Teknolojiler",1
@SunaVarol_ Aaa teknofest var ya sergilenen arac ve aletlerin ya motoru ya teknolojik altyapisi ya parcalari cin g.kore ve abd olup yerli denen.. vekilimiz f16 yi gecti ki f16 gecse o pilot fetocu diye atilirdi,-1
Teknolojiye doymuyoruz. Tadı damağımızda kaldı. Dönüş yolunda çektiğimiz fotoları incelerken #TEKNOFEST @teknofestist @T3Vakfi @IsmailDemirSSB @Selcuk #MilliTeknolojiHamlesi https://t.co/AjdYsZFpud,1
TEKNOFEST İstanbul tüm hızıyla devam ediyor https://t.co/mxMMcE9V7s,0
"Gençlik Meclisi üyemiz,

Bekir Köle ve takım arkadaşları Teknofest Roket Yarışması’nda Türkiye birincisi olmuştur.
Bekir Köle ve Selçuk Roket Takımı’nı tebrik ederiz. https://t.co/ieyzTD3Xl0",0
"Üçüncü gününde de ziyaretçilerin yoğun ilgi gösterdiği TEKNOFEST'te paraşütle atlayış gösterisi gerçekleştirildi. 

@teknofestist #TEKNOFEST https://t.co/lmDUIFgnIu",0
Türkiye’nin #MilliTeknolojiHamlesi #TEKNOFEST’te Isparta Gençlik Merkezi olarak 40 gencimizle ziyaretteyiz. #GSBGM https://t.co/YQWhvlFh2G,0
"Hulusi Akar, TEKNOFEST’e F-16 uçağıyla geldi",0
"Bağımsızlığımızın temeli Savunma Sanayi... 🇹🇷

Milli ve özgün savunma sanayi #TEKNOFEST'te! 🚁 🚀 🛩 
#MilliTeknolojiHamlesi💫

@SavunmaSanayii
@T3Vakfi
@istanbulbld https://t.co/L1gjg9sYBQ",1
"#teknofest son yıllarda gördüğüm en güzel etkinlik, Ülkemizin geleceğinin bilişimde, teknolojide, savunma sanayiinde, havacılıkta, yazılımda olduğunu haykıran bir etkinlik. El birliği ile #üreteceğiz  #başaracağız @Selcuk @haluk @ZehraZumrutS @RT_Erdogan",1
"Sayın Cumhurbaşkanımız ile birlikte #TEKNOFEST'te geleceğin teknolojisini üreterek ülkemizin ve insanlığın hizmetine sunacak, #MilliTeknolojiHamlesi'ni başarıya ulaştıracak binlerce gencimizin hayallerine tanık olduk. Gelecek Türkiye’nin… https://t.co/hOoIptg6FL",1
"Gençlerimizle birlikte İstanbul’da gerçekleşen İstanbul Havacılık, Uzay ve Teknoloji Festivalini, Türkiye’nin Milli ve Yerli Teknoloji Festivalini ziyaret ettik... 🛫🚁✈️🚀
#Teknofestİstanbul
#Teknofest https://t.co/Xogmpp4Sm8",0
"Konya Teknik Üniversitesi Elektrik-Elektronik,Makine,Bilgisayar,Malzeme müh. Öğrencilerinden oluşan Roket Takımı Teknofest yarışmalarında birinci olmuşlardır. https://t.co/vVKuEn6cNG",0
"Cumhurbaşkanı @RT_Erdogan, İstanbul #TEKNOFEST'te 

Milli Teknoloji Hamlesi doğrultusundaki tüm çalışmaları, Cumhurbaşkanlığı ve ilgili tüm kurumlar olarak sivil toplum kuruluşlarıyla birlikte desteklemekte kararlıyız. @yigitbulutt

https://t.co/LcuMuyVgcN https://t.co/pzGHxe86dG",1
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu https://t.co/5DKUJPgW3j #haber #haberler #news #notícia #notizie #Nachrichten #nouvelles #новости #xəbər #ειδήσεις #türkiye #istanbul #ankara #ismaildevrim #Cumartesi #Sedanur #FikretKızılok #Bingöllüyüz",0
TEKNOFEST etkinlikleri kapsamında İstanbul Yeni Havalimanı'na inen Cumhurbaşkanı Erdoğan'ın uçağına F-16 savaş uçakları eşlik etti. https://t.co/ksk2dvAbls,0
Aklı olan #teknofest için yollara düşmesin. Bu trafik köprü trafiğinden beter.,-1
"Havacılık, Uzay ve Teknoloji Festivali #TEKNOFEST’te gençlerimizle bir araya geldik.

#MilliTeknolojiHamlesi https://t.co/IEFTfgacvy",0
"Erkek kardeşim #TEKNOFEST ‘te Edis konserinde, bende Ankara’ da Tez ödevimle ilgili kaynak bulmaya çalışam, yaşam mücadelesi vereyim falan. 
;( Gönlüm yıkkkkıık.",0
Teknofest'te büyük heyecan! Başkan Erdoğan sürprizlerle katılacak  https://t.co/fADax6MD4L https://t.co/YGV6809LTD,0
"Öğrencimiz Genç Çınarlı Ercüment Emir Alkan, Technofest yarışmasında ikincilik ödülünü Cumhurbaşkanımız Recep Tayyip Erdoğan’ın elinden almıştır. Tebrikler şampiyon!
#Teknofest #çınarkoleji #BaşarılıveErdemliNesiller https://t.co/PYrjVmZrwX",0
Teknofest müzik festivali değilmiş yayalım,0
"Başkan Erdoğan, #Teknofest'in düzenlendiği 3. Havalimanına pilot üniformasıyla geldi.

https://t.co/Qhfab28y2o",0
"Cumhurbaşkanı Recep Tayyip Erdoğan, Türkiye Teknoloji Takımı (T3) Vakfı ve İstanbul Büyükşehir Belediyesi tarafından organize edilen,  #TEKNOFEST İSTANBUL Havacılık, Uzay ve Teknoloji Festivali'nin gerçekleştirildiği İstanbul Yeni Havalimanı'na uçakla geldi. https://t.co/N5t4CxkXHU",0
